label,text
0,डकैत कोई किसान नहीं है  असली किसान खेतो पर है  नकली किसान आन्दोलन कर रहे हैं।
0,तुम दोनों को कोई काम नहीं है क्या पागल है बेवकूफ साले बेकार
1,"कभी उनकी याद आती है  कभी उनके ख्व़ाब आते हैं,, मुझे सताने के सलीके तो उन्हें बेहिसाब आते हैं....!!💔"
1,तेरे प्यार में पाग
0,तब तो साला में टमाटर के पेड़ के पास एक दर्जन केला ही रख दूंगा🤣🤣🤣🤣😜😜😜😜😜
0,साले भोसड़ा अपने बोलने का तरीका बदल ले
1,हम आपको सपोर्ट करते रहेंगे 👍👍
1,गुड मॉर्निंग शेर कर दिया
1,गुड मॉर्निंग जी ☕☕🌹🌹🍔👈
0,नानी ने तो बताया ही नहीं की गान्ड में कीड़ा है
0,दिखाने से तो अच्छा है च** मरा ले तू 🍌🍌🌽🍌👌
0,मादरचोद  कौन जाएगा कौन रहेगा सब समझ आ जाएगा कुछ दिन में
0,यह प्रोटीन ड्रिंक के लिए मैं तरस रहा साले यह प्रोटीन भी पुरानी मेला में
0,ए  जन्नत अपनी औकात में रहना  हम तेरी जन्नत की मोहताज नहीं   हम श्री राम जी के चरणों के बासी हैं  वहां तेरी कोई औकात नहीं❌   जय जय श्री राम🚩🙏
1,🙏🙏जय श्री राम 🙏🙏
0,तू ना कुछ बडा कर ठीक है तू समझ रही है ना मै क्या कहेना चाह रही हूँ अगर नही समझ रही हैं तो सुन तू ना vi f  बना लोग इसे भी जादा पसंद करेंगे sali कुतीया 😡
1,मेरी भी दो बेटियां हैं मैं भी बहुत प्यार करती हूं मेरी बेटियां लव यू  मेरी भी मां मैनू बहुत प्यार करती है लव यू मां
1,👌🥀❣️❣️ सुंदर❣️❣️🥀👌         👌💗❤️ बोहोत ही सुंदर❤️💗👌
1,खुद को देख
1,दुर की दोस्ती👫 भी कमाल की होती है🌹 मिलना कहा होता है सिर्फ बात ही तो होती है🌹
1,इतने संस्कारी वीडियो देखने के बाद मे अपने नेत्र दान कर दूंगा😌😌
0,मंदिर में आकर भी रंडियों वाला ही वीडियो बना रही है
1,दुआ करों नामीबिया न्यूजीलैंड को हराये  और न्यूजीलैंड अफगानिस्तान को  और सारे बचें मैच जीते बड़े बड़े अंतर से
1,मगर हम तो कमेंट दिमाग से कर रहे हैं ❤️🎄🎄🌾 तुम्हें अपने दिल से याद कर रहे हैं 🌹🌹🌹❤️❤️🙋‍♀️ तुम मानो या ना मानो तुम्हारी मर्जी 💚💚🎄🎄🌾🌹🙋‍♀️ फिर भी तुम्हारी हम फरियाद कर रहे हैं 💚💚🎄🌾❤️❤️💚💚🌹🌹🙋‍♀️ ठीक है ओके फिर मिलेंगे जय हिंद जय श्री राम जय श्री राम 🙏🙏🙏🙏🙏🙏🇳🇪🇳🇪🇳🇪🇳🇪🇳🇪
1,फोन तो ले लो कवर से काम चला रहे हो के
1,बिल्कुल देर से बोलना नीतू को सुन लेगा 🤪💋💯🎲🍓🌺💕🌼🤗👈✌️💞
1,ग़रीबी मौत से भी बत्तर है मेरे दोस्त मौत आ जाये पर मेरे दोस्त गरीबी न आये किसी को😥😥😥🙏🙏🙏
0,😡😡😡😡😡😡😡😡😡😡😡😡😡😡इतना क्यों पहन रखी हो इसे भी उतार देना चाहिए और माँ बाप का नाम रोशन करना चाहिए 😡😡😡😡😡😡चुड़ैल
1,😀प्राजक्ता आप इतने अच्छे सोंग कहां से ढूंढते हो क्या ये सारे गूगली है देती है ?😀😀😀😀
0,इसमें वायरल करने वाली कौन सी बात है यह भड़वे तो काम ही यही करते हैं
0,कठमुल्लों की बहुत जली होगी
0,Oh बहन के लंड 🤣😂🤣😂एक. I'd ओर चहीये तो भेज तेरी बहन को
0,उनकी पारटी को देखना है यादव साहब आप के वंशजो को देखो जिनाहोने भगवे को ही भुन डाला था कार सेवको को ईसलिए उनसे टोटीचोरो से पुछो की भैसे चराते थे बाप दादा के तो फेक्ट्री तो दुर पंचर की दुकान भी नही थी आज ईतनी जमीन जायदाद खरबो की मिलकत आई कहा से एक यादव से गाऊ ग्रास चारा डकार लिया जेल होआऐ नेशर्मा फिर भी बडे गर्व से बैठा है दुसरा अभी गया नही लिस्टेड है आय से अधिक सम्पति मे पुछना उनका भी लिखो भाई तेरे स्वजातीय बंधुहै
0,दस साल मे उसका शॉट बी फाटा नही बुड्ढा अभी हुआ नही और बच्चे बडे हो गये दस साल बाद भी उसका का शर्ट वही का वही
0,🚩🚩🚩जिन्हे देश को लूटने का मौका नहीं मिला वो लोग BJP को छोड़ कर भाग रहे हैं। 🚩🚩🚩
1,क्या सेक्सी है
1,मैंने भी आपकी वीडियो शेयर कर दिया है जी हां दोस्त आप भी करो 💖💖💖❤️❤️❤️❤️🌹🌹🌹🌹👌👌
0,सलमान खुर्शीद तू अपने अल्लाह से दुआ मांग तू हिन्दुस्तान में है अगर तू तालिबान में होता तो तुझे अपनी औकात का पता अब तक लग चुका होता
0,आभि तो मार डालनेकी मीटिंग चालू होगई है साले
0,वाह ji सरम भी नहीं आई का तुझे
1,चाँद की चाँदनी हो तुम तारो की रोशनी हो तुम सुबह की लाली हो तुम मेरे दिल में बसी हुई एक आशिक़ी हो तुम !
0,लगता है कोई pel rha hai अंदर
0,Rcb बीबी के चक्कर मे सब पडे है   मारते थे छक्का अब चौका भी नही लगता  कोहली
1,कपड़े तो बदल देता ईनके विडियो बनाने से पहले
0,तुम्हारी xxxx वीडियो जितनी अच्छी नहीं लगी जितना insta wali lgti hai
0,ये सब मोदी के पालतू कुत्ते है 😁😁
0,ये चमचे तो बाते ऐसे करते हैं जैसे मोदी जी से पहले कांग्रेस ने हमारे देश को अमेरिका और इंग्लैंड जैसे बना दिया था हद है यार चमचागिरी की😡😡
1,जय माँ कालका 🙏
0,हरामखोर यांचे भ्रस्ट सरकार महारष्ट्राची वाट लावली नालायक
0,"आज जिस 2021को दफन कर रहे हो ठीक उसी प्रकार एक दिन उसको भी दफन करोगे जिसका तुम वेलकम कर रहे हो 2022 का सबको पता है मरने के बाद अपने मां बाप को भी लोग घर से बाहर ही रखते हैं, जब लोगों को अपने मां बाप से मोह भंग हो सकता है तो 2021क्या चीज़ है।"
1,कभी हम गलत नही होते हमारे हालात ही ऐसे होते है की ना चाह कर भी हमे वो करते है जिसकी हमने कभी कल्पना नही की होती है
1,जय शनि देव 🙏🙏🙏🙏
0,🐖🐖🐖 सुवर हे ये
0,पेहले अपनी गांड को समाल ले 😠😠
0,तो गांड मरवा लो
0,सांड जैसा लडती है ही अब दिखने भी लगी
0,तुम भी जानती हो इसे फिर भी तुम लेडी होकर दुसरी लेडी को कीचड़ में फेंक ती हो
1,कालु ही तो है
0,जब उसके मां-बाप ही कुत्ता कुतिया है तो यह तो कुत्तिया निकलेगी
1,नहीं निभाते यार
1,आप लोग तो भूल जाते हो
1,सारे कांड छुपे होते होते है फोन में । यू ही नहीं पासवर्ड लगाए जाते🤣🤣
1,दीदी कास्ट बहुत अलग है घरवाला कभी रेडी नहीं होंगे
1,दिल का हाल सुने दिल वाला
1,बहुत खूबसूरत लगती हो वीडियो बनाती हो तो
1,कैसे हो जी मैडम जी
0,क्या हु आ है लडकी यो को सुपर इस्टार बनना है क्या कुछ सरम करलो भाईअपना नही तो मा। बाप। का
0,अबे कुत्ते के मुंह के नमाज का मजाक मत बनाओ
1,Wow साली लव यू स तने
0,अरे बाप रे बाप सर्दी में अध्य बाजू वाली शर्ट पहनते हो आपको सर्दी नहीं लगती अरे फिरोज भाई अगर बुखार हो गया फिर फिर मुझे आना पड़ेगा आपको दवाई खिलाने👍🌼🌾🌼🌾🌼🌾🌼🌾🌼🌾🌼🌾🌾🌼🌾🌼🌾🌼🌾🌼🌾🌼
1,पेन देने से अच्छा उसे उसकी जरूरत का सामान देना चाहिए था उसके काम आता वो आई फोन चला के क्या करेगी ये मेरी सोच है बाकी जो आपने किया उसके लिए 🙏🙏🙏🙏
1,मेरा भी नो का हो सके जरूरी परे
0,लाल रंग खतरे का सूचक है । जनता सावधानी से इन  दोगलों को पहचाने। सिर्फ BJP को ही वोट करें।
0,भाव तो पेट्रोल के बड़े हैं 🙄🙄🙄🙄 तुम्हारे भी भाव कुछ कम नहीं हैं 🤔🤔🤔 सुन रहे हो 🗣️👂 फलाने तुम ही को बोल रही हूँ 👊🏻👈
1,ओवळून घेतो की काय राहुल विडिओ बनवायच्या अगोदर
0,पुरी तरहां से फुल मौसम में लग रहे दोनों खड़े खड़े ही ले रहा है उसकी घुसा दे पुरा ले मजा
0,दिल ही दिल कहा है अब  सीसे से बि नाजुक होता था  पर दिल लगाने वाले पत्थर बन गया है
1,लडको का दिल गर्ल्स हॉस्टल होता है 🙄 तुम भी आओ तुम भी आओ
1,जय श्री राम सिया राम मै सब जग जानि  करहू प्रणाम जोर जुग पानी
0,बुर दिखा दे रडी तुम हो काम वाली बेशर्म बेशवा
1,"अल्लाह से ये दुआ भी कर लो कि अब फतवा जारी करना भी करें ये इस्लाम प्रेमी मौलाना,"
0,बहोत सेक्सी लग रही हो आप मॅडम 💋💋
1,दूध का दूध पानी का पानी 😄😄
1,Ha aa jayegi n बेईमानी करके ईवीएम में गड़बडी करके
1,दोस्ती मे दोस्त दोस्त का खुदा होता है महसूस तब होता है जब एक दोस्त दूसरे से जुदा होता है 😢 😢 😢
1,"सफलता कदम चूमती रहे, खुशी आसपास घूमती रहे, यश इतना फैले कि कस्तूरी शरमा जाये, लक्ष्मी की कृपा इतनी हो कि बालाजी भी देखते रह जायें शुभ दिवाली Jay mata di"
0,लैंड है लोगी का
0,पागल औरत डंकी वीडियो बना लिया कर वैसे भी तेरी सकल अची नही है🤭
0,हाय रे बप्पा कैसा जमाना आ गया है 🤦‍♀️🤦‍♀️🤦‍♀️
1,बहुत ही अच्छा है ♥️♥️❤️🧡💛
1,"❤️👩‍❤️‍👨 मेरी जान से भी प्यारी मेरी लाडली बेगम सनम सिंह जी में ही मेरा अल्लाह 🕌👈 मेरा ईश्वर🛕👈 बस्ता है ❤️👩‍❤️‍👨  ❤️💋 मेरा ईमान और मेरी वफ़ा का नाम है शिवम की सबसे अच्छी प्यारी क्यूट स्वीट हॉट खूबसूरत बहादुर बेगम 👩‍🚀*'""'Sanam'""'*👩‍🚀 सिंह 👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋>>♣️L💕o💕v💕e ♣️ .¸.•*´¨) ✿♣️ L💕o💕v💕e♣️¸.•¸.•` ✿L💕o💕v💕e ✿★.¸¸¸. •´ ♣️ °´★。♣️  　　　　`★.¸¸¸. •°´★ ♣️⛾♣️⛾♣️⛾♣️ L💕o💕v💕e   🌸🌸   🌹  🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e   🌸🌸   🌹   🌸🌸 🌸🌸🌸 .   🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e   🌸🌸   🌹  🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e   🌸🌸   🌹  🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e   🌸🌸   🌹   🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e   🌸🌸   🌹   🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e   🌸🌸   🌹   🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e   🌸🌸   🌹  🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e    🌸🌸   🌹  🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e   🌸🌸   🌹  🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸   🌹🌹🌹🌹🌹🌹   🌸🌸   🌹  🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸"
0,तू दात क्यू निकली है साली
0,भोसडी के सिलता क्यों है
0,तुम सालों हिंदू और हिंदुत्व के नाम पर कलंक हो भगवान का रूप धारण करके इस तरीके की हरकत कर रहे हो शर्म आनी चाहिए तुमको डूब मरो
1,लाख समझाने पर भी जब घर के लोग एक मुर्ख सदस्य को धर का मुखिया बना दे तो जमीन और जमीर दोनो की निलामी तय है।
1,जय माँ काली🌹🌷🌺🌻🌼👏👏👏
1,"अगर आपकी ईजाजत हो तो हम आपसे पाच मिनट काॅल पर बात करना चाहते है , प्लिज रिप्लाय मी"
0,हर घड़ी को बदलते हुए देखा है जब जब मां भारती के लाल खड़े होते हैं चुनाव चिन्ह में और चीन अपनी गद्दारी को बखूबी निभाने लगता है आपसी विवाद बोल के साथ हिंदू चीनी बाय बाय साले गद्दार के भाई चीन पाकिस्तान
0,ठोकर खाते हैं और मुस्कुराते हैं इस दिल को सब्र करना सिखाते हैं    हम दर्द लेकर भी लोगों को याद करते हैं और लोग दर्द देकर भी लोगों को भूल जाते हैं
0,इसी तरह से को प्रधान मत्री मोदी को भी मारे तो बहोत अच्छा होता मोदी का होस ठिकाने हो जाता
0,जिसने तुझे पैदा किया उसकी शर्म कर तेरे भाई तेरे बाप के पास यह वीडियो जाएगी तो कैसा लगेगा तेरा पति तेरे वीडियो देखेगा तो कैसा लगेगा तेरी बहन तेरी मां तेरा बाप तेरी वीडियो देखेगा तो कैसा लगेगा नीच औरत
0,तो सुन म****** रावण ने विभीषण को लात मारकर बाहर भगा दिया था
1,🎣 मछली पानी में कभी नहीं डूबती है  वोटर में शामिल होती है
0,मैंने देख लिया दूरबीन लगा के ओर सब को दिखा दे कपड़ा उतर के
1,शिवानी कुमारी तुम कहां से हो
0,बहुत बेचैन  है ये इसे चैन मे से निकाल कर देना ही पड़ेगा
1,हर हर महादेव बम-बम बोले जय भोलेनाथ
1,चार दिन की चांदनी फिर अंधेरी रात  अपने मन की मन ही  जाने दिल मे क्या है बात
1,कॉल करो तो सही
1,आप ने  इतना अच्छा डांस कहा सिखा
1,आप तो एकदम से चांद जैसी खुबसूरत लग रही हो यार
0,8 सालो से वित्त मंत्री और सरकार देश का बजट खुद के लिए बना रही है जनता का क्या भुखी नंगी बासी रोटी खा कर जी ही रही है !
0,अपने बहनिया से जाकर पूछो रे माधर्चोद सुहागरात का डेट कब आएगा रंडी की औलाद
0,दिण मे चोदा करो
0,प्राजाली च फोकपन दाखव मग कस पाणी नीगतय आजु कुनी तुज पानी कोनी नाही काडलय वाटत
1,"झंडभक्तो.. तुम स्वदेशी बनो.! तुम HMT की घड़ी पहनो, हालांकि मोदी 2 लाख की मोवाडो पहनता है.! तुम फास्ट-ट्रैक के चश्मे पहनो, वो बुल्गरी पहनता है.! तुम बजाज का स्कूटर चलाओ, वे 13 करोड़ की कार में घूमता है.!  बाकी दिल पे मत लेना..  और  दिमाग 2/- में  ,गिरवी रखकर गुजारा कर रहे हो , 😜"
0,Bhenchod तेरी मां से ज्यादा और क्या-क्या रुपैया गांड में डाल दूंगा फाड़ दूंगा तेर
1,खुला बहुत बड़ा है चांद सबका वक्त आता है खुदा पर भरोसा रखो कभी हमारी भी बारी आएगी
