label,text
0,ऊपर को आसमान कहते हैं जो अपनी मां को और अपनी बहन को भी ना छोड़े उसे मुसलमान कहते हैं😂😂
0,चोदने दो ge key
0,शक्ल से रण्डी दिखती हो
0,इसको देखकर इंसान खड़े-खड़े पानी फेंक देगा
0,पहले दबाया विडियो बनाने के चक्कर में घायल क्यों किया रे राहुल गांधी की अकल वाले
0,हराम देव ने कहा था साले ने
0,ये डकैत राजनीतिक भड़वा है इसको किसानों से कोई मतलब नहीं है ।
0,उससे अच्छा कपड़े ही मत पहनती
0,तु मुला कि पैदास राजूरकर
0,इतना खराब है चला लीजिए एक लाइक पाने के लिए किस हद तक गिर जाती है ना जाने तुम्हारी मां है कैसे पैदा किया गोडसे समझे ना मरवाया तुम लोग दोनों पैदा हुए ना जाने किसने ओहो को लिया होगा तब पैदा हुआ होगा जरा सा भी शर्म नहीं है तुम्हारे मां को लोग इतना गालियां देते हैं हमें तो पढ़ो आज शर्म के मारे वीडियो से दूर हो जाओगे
0,"इन मादरचोदों की कोई मॉं या कोई बहेन होगी नही, इसलिऐ मादरचोद इस तरह से गलत भाषा का उपयोग करते हैं? ऐसी विडीयो अगर तेरी मॉं या तेरी बहेन देख लेती तो तूमे बेटा या भैया कहेना भूल जाती?🙏"
0,", रिकॉर्ड नहीं गांड मरवाने के लिए आए हो म******"
0,ऐसे वीडियो डालती हो शर्म नहीं लगती
0,ये कौन से बिज की औलाद है।
0,भोंसड़ी बहन चोद
0,सब के माता पिता ऐसे नही होते कुछ के माता पिता को सिर्फ पैसा चाहिये😥😭
0,इज्जत से वीडियो बनाएं दीदी नहीं तो मत चलाना बंद कर दो प्लीज
0,चड्डी नहीं पहनीं तो क्या देखा लुं लुं सा प्यारा सा 12 इंच का औजार ना
0,भाभी आप लोड़े की हथियार दिखती है क्या
0,भैंचो द कोई बात ही नहीं करता खड़ा हो जायेगा मेरा ऐसे में 🙂
0,🌺🌺🌺🌺🌺🌺🙎🙎🙎🙎#___सीता___की___काली___चूत___पे__चप्पल___मरुगा___🌺🌺🌺🌺🙎🙎🙎🙎🙎काली___काली___🌺🌺🌺🌺🌺🌺🙎🙎🙎🙎#___सीता___की___काली___चूत___पे__चप्पल___मरुगा___🌺🌺🌺🌺🙎🙎🙎🙎🙎काली___काली___🌺🌺🌺🌺🌺🌺🙎🙎🙎🙎#___सीता___की___काली___चूत___पे__चप्पल___मरुगा___🌺🌺🌺🌺🙎🙎🙎🙎🙎काली___काली___🌺🌺🌺🌺🌺🌺🙎🙎🙎🙎#___सीता___की___काली___चूत___पे__चप्पल___मरुगा___🌺🌺🌺🌺🙎🙎🙎🙎🙎काली___काली___🌺🌺🌺🌺🌺🌺🙎🙎🙎🙎#___सीता___की___काली___चूत___पे__चप्पल___मरुगा___🌺🌺🌺🌺🙎🙎🙎🙎🙎काली___काली___🌺🌺🌺🌺🌺🌺🙎🙎🙎🙎#___सीता___की___काली___चूत___पे__चप्पल___मरुगा___🌺🌺🌺🌺🙎🙎🙎🙎🙎काली___काली___🌺🌺🌺🌺🌺🌺🙎🙎🙎🙎#___सीता___की___काली___चूत___पे__चप्पल___मरुगा___🌺🌺🌺🌺🙎🙎🙎🙎🙎काली___काली___🌺🌺🌺🌺🌺🌺🙎🙎🙎🙎#___सीता___की___काली___चूत___पे__चप्पल___मरुगा___🌺🌺🌺🌺🙎🙎🙎🙎🙎काली___काली___🌺🌺🌺🌺🌺🌺🙎🙎🙎🙎#___सीता___की___काली___चूत___पे__चप्पल___मरुगा___🌺🌺🌺🌺🙎🙎🙎🙎🙎काली___काली___🌺🌺🌺🌺🌺🌺🙎🙎🙎🙎#___सीता___की___काली___चूत___पे__चप्पल___मरुगा___🌺🌺🌺🌺🙎🙎🙎🙎🙎काली
0,कुतिया है बस ये
0,यादव जी से कॉम करवा कधी शर्मा जी के शर्मा जी से कम मत करो भाइयों नहीं तो फाड़ कर रख देगा
0,"सही बात है, जिनको पप्पू और कैजरुद्दीन जैसे गधे पसंद हों वे लोग शेर मोदी को नापसंद ही करेंगे।"
0,आप लोगों को शर्मा नहीं आती क्या बनातीहो
0,जिसने भी तुझे पैदा किया है आज वो शर्म से मर रहा होगा सोचता होगा किससे पैदा कर दिया रंडी है तु  रंडी
0,पिछे का तबला बजवाने की शौक चड़ी है तुमको
0,भाभी जी आई हम को मार देते हैं बनारस
0,सही बात है 👌 अंधे से ज्यादा लड़के शरीर को पाने के लिए ही प्यार करते हैं और जो लड़के Gf बनाते हैं उन्हें भी शरीर को पाने की चाह होती है कोई भी लड़का किसी भी लड़की को बिना छुए बात नही करते हैं  दुनिया में कोई भी ऐसा लड़का नहीं होगा जो बस प्यार करे   शरीर को पाने के लिए ही प्यार करेंगे  ना कि प्यार को पाने के लिए
0,"एक बार एक आदमी अपने काम के सिलसिले में शहर से बाहर जा रहा होता है, तो जाते-जाते बीवी उसे कंडोम का पैकेट देकर बोली, ""लो इसे रख लो, मूड बन गया तो इस्तेमाल कर लेना."" . आदमी यह देख मन ही मन खुश हुआ और सोच"
0,माधरचोद चौराहे पे खड़ा कर के मारना चाहिए ऐसे दरिंदे  आदमी को 😡😡
0,माधर्चोद पगला वीडियो बनाने के चक्कर में मरना है क्या बहन चोद चुटिया नंदन
0,BsDK पैदा करनेवाला भी बील में चला जायेगा
0,"सोच🤔रहा हु कोई छोटी ,मोटी ..शादी कर लू...! कब तक दुसरो की पत्नियों👩🏻पर लाइन मारता रहूंगा..??  😁😅🙊🙈     #😂"
0,"झूट बोलना बंद कर चूतिया, मोदी चोर है, देश का नाश कर दिया उसने"
0,"नाथूराम भोस#डे को कुछ मत बोलो,, नाथूराम भोस#डे गDवा है🤪🤪🤪🤪"
0,धंधे पर ध्यान दे वर्क चोदी ना करा करो ज्यादा
0,साले तुम्हारी दोनों बहन बहुत क्यूट है
0,जलने वालोंं मे दो बूद घी डालो  बोलो सोव्हा
0,पागल तेरे इतने-इतने बड़े नहीं है इनको बड़े कर वाले
0,चप्पल पहन के कोई काम करता है क्या बेशर्म
0,मेरे पास आजा गांड मारूंगा पूरी रात
0,गू खा आता bc 🤣🤣🤣🤣🤣
0,तेरी तरह पागल है ये दोनों 🤗
0,"इतना खूबसूरत कैसे मुस्कुरा लेते हो,  इतना क़ातिल कैसे शर्मा लेते हो,  कितनी आसानी से जान ले लेते हो,  किसी ने सिखाया है.. या बचपन से ही कमीने हो!!"
0,सपा का तो छोड़ो बीजेपी और अंधभक्त का सफाया जरूर होगा
0,"सोचो इन लोगो के परिवार मे कितने गीरे और कमिने किस्म के लोगों का,,,आना जाना रहा होगा।😈🙊🙉🙈"
0,लिंग पर कंडोम चढ़ना भी जरूरी है जनसंख्या कम करने के लिए देश की सारी समस्या खत्म हो जाएगी अंधभक्तो
0,याह जितने लोग फर्जी आईडी से कॉमेंट कर रहे बो सब मुस्लिम है हिंदू नाम रख कर आखिर उन मुल्लो में भी हिन्दू का ही खून है 😃😃😃😃
0,आप लोग वीडियो बनाने के चक्कर में गांड मरवा लो
0,तेरी अम्मा घोड़ा छुआता
0,चुप चाप रोटी खाले बान्दरी
0,और करीब दो साल से फाइट करते रहे
0,वो कुतिया हमसे डलवा ले
0,पोलिस कि मार खायेगा झाटू तू
0,"झौला संभाल लो, उठा कर निकलने का समय जल्द ही आने वाला है"
0,नीम मे आम साला कब से लगने लगा
0,कपड़े नहीं पनो  तो अच्छा है
0,अगर आपको थोड़ी सी भी शर्म होगी ना तो अपने आप यह वीडियो डिलीट मार देना
0,मैं तो हिमालय 🏃 तपस्या करने 🧘 को जा रहा हूं सुना है कि वहां पे इन्द्र की अप्शरा आती है मिलने 🤣🤣🤣🤭🤭😂
0,चोरों की sarkar है
0,चाची बहुत बड़ा है
0,"ये भाजपा तो कुछ नही दे सकते,  ये बस लूट सकते है कुत्ते, ये बस सत्ता में बैठने के लिए बने हैं"
0,ये चमचे तो बाते ऐसे करते हैं जैसे मोदी जी से पहले कांग्रेस ने हमारे देश को अमेरिका और इंग्लैंड जैसे बना दिया था हद है यार चमचागिरी की😡😡
0,सेक्सी पूरा खोल दे कपड़ा उतार के सेक्स
0,कांग्रेस की भी बतादो जो राम को काल्पनिक कहती है
0,नये नये लन्ड लेती है ये
0,ऐसा कोई चलाता है पागल साले 3 साल
0,"साले पाखंडी है। अपने माता-पिता और गुरु , धर्म को बदनाम करने केलिए।ये सब करते हैं। संस्कृत और संस्कार नहीं है"
0,तुम भी जानती हो इसे फिर भी तुम लेडी होकर दुसरी लेडी को कीचड़ में फेंक ती हो
0,गांड माराल मना
0,उऔउऔउतुतुतुतुतुतुतुतुततळतुतुउउळ॓औतौतौतुतुतुउउउउउऔऔऔतततौऔउउउउयुयुयुयुतुतुतुउतुतुतुततौतौतौतौतौतौतौतौतौतौतौतौतौतौततततुउतुतुउउउऔउऔउतुतुतुतुततौतुउउउउतुतऔऔऔउततुतुतुत+!+!+++++!!!1!+!+!+!+!+!!+!!+!!!+!1!!!!1!यययययययययततततततततयययययययततययययययययययययययययययययययययतय2!३!यययययतययययययययततततततततयययययात!!!!!!°तततततौततततत°!ततुयुतुउतुउतुतुतुतुतुयुळततुतुतुतुतुततुततुतततुतुतुतुतुतुतुतुतुतुतळळळतुतुतुतुतुतुतुतुतुतुतुततुतुतततुतततततुतुतुतुतुतुतुउतुतुत+`त+`+`ययययययततौउययययततयययययतततततततततततततुउ+यय!तौ
0,हम तो सिर्फ सीधे साधे फटाके ही फोड़ेंगे ना कि किसी पढ़ोसी के ऊपर फेककर हैप्पी दीपावली एडवांस में 😝😝😇😇😂🤔
0,💔💔💔💔 मैं तो पहले ही मर जा रांड मेरे पटाया बाद में तन्ने पटाने की कोशिश करें
0,तुम औरत हो की रंडी हो कमिनी
0,कपड़े ही उतार दो
0,चितुये तेल और बत्ती क्या तेरा बाप देगा
0,चड्डीवर पाहिजे आस
0,Ek no. ka chutiya hai ye. पहले सबसिडी मिलती थी अब सबसिडी खा गये... Corona काल में लोगो को राहत मिलनी चाहिए तो ये लोग हमारे पेट पर पैर रखे है
0,मां चुदाने गया था
0,अब तो पंलग तोड कुस्ती खेलने कि सुरवात होगी
0,चुत देंगी क्या
0,साला  दोदस अमावस्या की रात को हुआ होगा
0,गीदड़ है यह  इसको जीतने के लिए पूरी बंदर टोली लगीं है  मोटा भाई और फेकेंद्र दास मोदी  और बंदर टोली 😆😆😆
0,अबे साले रस्सी बंब जलाने की एओ कात है क्या
0,इस madharchod police वाले को योगी आदित्यनाथ फांसी की सजा दे
0,साला वीडियो बनाने आता नहीं है गांड मरवाने वाला वीडियो बनाता है गांड मरा ले मेरे से साला
0,जब  बुढ़ापे में आदमी सठिया जाता है तो वो ऐसे हरके करने लगता है कही बोल देता है सांप ने मुझे 3 बार कटा मैंने उसके साथ सेल्फी ली😂😂😂 ऐसी बाते तभी आदमी करता है जब वो सठिया जाता है 🤣🤣🤣🤣🤣🤣
0,अम्मा तुम्हे शर्म नहीं आती है
0,नॉटंकी साला घड़ी घड़ी नॉटंकी करता है..….
0,कुत्ता ha tu
0,कांग्रेसी कुत्ते भौंकना बंद करें योगी नंबर वन है
0,Koi bahan ke loade apne ghar mein रंडी के बीच शांति से घर में रहा कर ज्यादा तुझे ज्यादा आशिक बनते मत झाड़ बुड्ढा गई
0,एक ही जिंदगी दी  ऊपर बाले ने  जो जिन न दे  मार दिय साले ने
0,सात हिंदुस्तानी बहु का साथ गांड मस्ती ज्यादा मत करना वरना औकात दिखा दूंगा यह है हमारा हिंदुस्तान का बहू आई सॉ यू ग्रेट बहू
0,संडास मे जाके हग दो💯💯💯💯👍👍
0,जिस रस्सी〰️ से गांधी जी की बकरी 🐐 बांधी जाती थी वो आज भी संभाल कर रखी गई है.......🤬😮 लेकिन जिस रस्सी से 🤠सरदार शहीद भगत सिंह🙏🏻 जी को फांसी दी गई थी उसका किसी को कुछ पता नहीं है 😔😔
0,ये मोदी का चमचा है  इसे सिर्फ हिंदू  मुस्लिम    में नफरत फैलाने का काम दिया है
0,अंध भक्त कुत्ते के साथ साथ 🐷भी है जो 💩 भी खा लेते है
0,तेरी बहन को चोद mc
0,मर ये हमार सार लोग
0,बहुत चुतिया बनाये हो रामायण दिखा कर
0,कमाल है शेरों के साथ गधे
0,भेंचो गजब टोपी बाज आदमी है😄
0,महारानी वीडियो बनाने के लिए ड्रामा किया है क्या शर्म नहीं आ रही है वीडियो बना रही हो क्या प्रॉब्लम है  जब मर्जी आ रही है जब बना लेती हो वीडियो कुछ तो शर्म करो हॉस्पिटल में मां को देखो यार
0,Aise कुत्तों की ऐसी ही मौत आती है
0,भोसड़ी में मेरा ल** ले ले तू खुशहाल रहेगी यादों की क्या है यादों का खड़ा नहीं होता और रावत का लेगी ना तो पूरा पूरा अंदर घुस जाएगा
0,अब कोई कूच नाही करेंगा जब रेप होगा तो बबाल करेंगे साले
0,भीखरी जो तेरी जुल्फ 🦄🌼  तो मैं पागल हुआ 😍🤭
0,बालों में से केला
0,हिची गांड मारता का रे कोणी तरी
0,एक कन्डोम कहा है
0,क्यो जी आप को क्या खुजली हो री क्या ऐसा कर री और आपको डांस आता नि तो वीडियो क्यो बनते
0,पोस्ट करने वाले भाई से मेरा अपील है कि मेरा कॉमेंट का जवाब दे   पहला मेरा सवाल है जो तू अपने पंडित या कोई भी गुरु से पूछ लें इसका जवाब नही देंगे  वह सवाल ये है : कि आपके धर्म के किताब में कहा लिखा हुआ मूर्ति पूजा करो? दूसरा सवाल : आपका धर्म का नाम क्या है? हिन्दू तो कोई धर्म का नाम नही बल्कि हिन्द महासागर में रहने वाले को हिन्दू कहते है तुम्हारा धर्म का नाम जाकर पहले रखो भी बतियाना तीसरा सवाल: तुम्हारे भगवान बलात्कारी क्यों होते है ?
0,थोड़ा क्यों दिखा रही है पूरा दिखाना बेशर्म औरत साड़ी खुशी है निश्चित अपना बेशर्म औरत
0,पूरा घुस गया है जी
0,किसी एक को जिम्मेदार ठहराना सही    नही होगा टीम मैनजमेंट से लेकर  सलेक्शन बोर्ड तक नीचे से ऊपर तक        कोई माफी लायक नही है  चहल  शिखर धवन  को क्यू बाहर किया  IPL  मे तूफान मचाने वाले शेर ICC के     बड़े टूर्नामेंट मे फिसड्डी साबित हुए ।
0,गाडू प्रशासन गरीबो का  हाल नहीं देखते
0,बेटा छिनार पन किसे कहेते है आप बातये  हा और यहे भी बातये  कोनसे स्कूल से सीख हैं या फिर घर मे  सीखा हैं
0,अबे धक्क  हमारे यहां रोज सफाई होती है और जितने भी पुराने जूट चप्पल है वो पँचरपुत्र गुलाम चमचो के पिछबाड़े में ठोकने के लिए रखी हुई है आओ कभी मिलने अच्छे से खातिरदारी की जाएगी
0,घटिया औरत कितना खटिया वीडियो कोई नहीं मानता हो चुटिया कहीं की
0,मादरचोद को फांसी होनी चाहिए
0,गांड दे दे
0,मोदी ने बिवि को छोड़ा... अब अंधभक्तों को उनकी बीवियां छोड़ेगी 😁😁😁
0,सरीफ लोगो के लिये कोई तो प्लेटफार्म छोड़ दो हर जगह रंडी खाना बना दिया है
0,तेरी च** में ल** डालते हुए
0,वीडियो बनाने वाले कुत्ते को भगाओ नहीं तो देश बेच देगा और मोदी जी भी मोदी जी से भी सवाल करना चाहिए हिंदू मुस्लिम के नाम पर वोट परेशान ना करें
0,"जय श्री राम...बस मोदी, योगी हैं उपयोगी बाकी सब फरेबी..जय श्री राम जय श्री राम जय श्री राम जय श्री राम।।। हिंदुस्तान हिन्दू राष्ट्र बनेगा। जय श्री राम।।।।"
0,अबे हरामी हमारे इस्लाम कि बेटी से मत लार हमसे लर
0,"मै केंद्र सरकार से मांग करता हूं कि इंदिरा गांधी द्वारा सविधान में 1976 में धोखे से जोड़े गये सेकुलर शब्द को खत्म कर भारत को हिन्दू राष्ट्र घोषित किया जाये, YES लिखकर पुरजोर समर्थन हिन्दुओ,  जय श्री राम 🙏🚩🚩"
0,तुम्हारा ब्वॉयफ्रेंड कुत्ता  है चाटता है  तो  आवाज आता  है
0,जियो वाले साले तुम लोग किसी के सर ही काट डाल दो
0,ईश्क के नाम पे चुदती यहाँ पारो और शीला है मैं चोदु तो साला कैरेक्टर ढ़ीला है…. 😝😜😝
0,बूढ़े शेर के साथ कुत्ते बिल्ली भी खिलवाड़ कर लेते जो आस्था के साथ खेलते सबसे बड़ा खिलाड़ी वही होता बेवड़े
0,आज तो मोदी जी नए अवतार में     SOC मीटिंग में बोले सीधा      टारगेट हिंस्लामिक कट्टरवाद       पर अफगानिस्तान का नाम   लेके मजहब भी बता दिया आतंक का
0,लड़की पागल है 😂
0,इनके खुन मे हिंदू द्वेष भराहुवा है
0,तेरा अब्बू सय्यद गिलानी अल्लाह को प्यारा हो गया जश्न मना ❤️ डे😹😹😹😹😹
0,पकड़ कर फासी दे देनी चाहिए सालो को
0,कोई गर्ल भाभी आंटी चरमसुख के साथ पानी निकलना चाहती है मेरे इनबॉक्स में मेसेज करें 👅👅💋💦💦
0,बेहान चोद साला
0,सेक्सी लग रही हो मिल गया का
0,💔⃝मिस्टर चंदू ≛❍❍ ᴄᴏᴘʏ❍❍ ᴛᴇʀɪ❍❍ ʙᴀʜᴀɴ❍❍ ᴋɪ❍❍ ᴄʜᴜᴛ❍❍ ᴋᴀʀᴛᴀ❍❍ ʜᴜ❍❍ ʙᴇᴛᴀ❍❍ ᴛᴇʀɪ❍❍ ʙᴀʜᴀɴ❍❍ ᴋɪ❍❍ ᴋᴀʟɪ❍❍ ᴄʜᴜᴛ❍❍ ᴍᴀᴀʀ❍❍ ᴋᴀʀ❍❍ ᴜsᴀᴋᴀ❍❍ sᴀʀᴀ❍❍ ᴘᴀɴɪ❍❍ ᴛᴇʀᴇ❍❍ ᴍᴜʜ❍❍ ᴍᴇ❍❍ ʙʜᴀʀ❍❍ ᴅᴜɴɢᴀ❍❍ ᴛᴜᴊʜᴇ❍❍ ᴘʏᴀsᴀ❍❍ ɴᴀʜɪ❍❍ ʀᴀʜɴᴇ❍❍ ᴅᴜɴɢᴀ❍❍ 😁😁😁😁😁😁😁😁😁❍❍
0,मॅङम की चङ्ङी दिखा रही हे
0,लगता है इनका जूस निकल जाएगा यह जर्सी पहनकर कर
0,गांड फाड़ दूंगा
0,चूतिया काट रहा है साला
0,पाकीस्तान जा भोसडी के
0,यह पिछवाड़े में ज्यादा करवाते होगी
0,हिला मत दूध टपकने लगेगा
0,"तेरी गान्ड में से हे पनोती, घोटिया इंसान सले रिकॉर्ड   उठा कर देख तेरे बाप किंग के"
0,"ये को किसानों के बड़े  हम दर्द बनते है ,,यही लोग १ रुपया किलो रेट bdh जाने पर हिजरो की तरह नंगा नाच करते हैं।"
0,पूरी नंगी हो जा फिर डाल देंगे ल**
0,राज कुंद्रा पर चुप रहने वाले आज भांजे पर इतना भड़क रहे 😌😒🤣 यही तो भक्तों की जलन हे मुस्लिमो से
0,रंडी हो तो करबू कहां हो
0,भाई सही सही बताइए गांड फट गई या नहीं
0,होगा क्या 9 महीने बाद बेबी
0,चुतीया आहे तु
0,हां मेरी वजह से बदनाम हो गए हो क्या जी सोरी यार आई लव यू यार
0,हां तुम अपने पैसे से बनाये हो।रोड ।चुतिया बनाना छोड़ दो।
0,इसके मु से नफ़रत है साला
0,"रंडी से भी बड़ा रंडी है साली बीच रोड में नाच रही है,,, और इसी रंडीयों के कारण और सब लड़कियाँ अहि करती है,,,"
0,पानी आंखों का मरा मरी शर्म और लाज  कहे बहू अब सास से घर में मेरा राज  ‌🙏🙏🙏🙏🙏🙏
0,हेलो मैडम आपका तो चड्डी उतर जाता होगा जिपेंट उतारते हुए
0,यार क्यो छूट बोलती पतली कमर नहीं है आपकी 32 तो होगी अंजू गुप्ता
0,बन्दर है साली
0,देश को बर्बाद कर रहे हैं  जनता को गुलाम बना कर रखना चाहते हैं कैसे भी करके फिर चाहे कोरोना के नाम पर लोगों कि जान ही न लेनी पड़े
0,चूतड देख के प्यार हो गया bsd वाले को😂😂😂
0,त्या मोबाइल च्या कैमरानी एक अवघड केलय ..... साला कळतच नाही कोण किती फ्हटाका आहे ते... 🥵🥵🥵🥵
0,हिजाब की जब बात आती है तो हमको पाकिस्तान जाने के लिए खा जाता है ये जो पूरी नंगी डोलती फिरती है इनको भी अमेरिका में भेजा जाना चाहिए । किया होगा इस देश का
0,चोदा है ....सर जी👍
0,एक बार चोदने की विधि
0,"केजरीवाल की मां का भोसड़ा,"
0,मेरे पास बहोत लडके .है. ये नंबर पर फोण कर..xxx
0,कुत्ता पाल लो मगर ये गलत फैमी मत डालो
0,आप बहुत सेक्सी लगती हो भाभी एकदम फुलटन अपने पति को बहुत खुश रखती होगी👙👙
0,साले मरेगा तब पता चलेगा
0,तुम्हारी चूची बहुत ढीली हो गई है मेरी जान उसे टाइप कर लो
0,ढंग से कपड़े तो पहन ले उसके बाद हाथ रखना
0,एक नंबर की चुटिया हो तुम लोग
0,बा क्या फोलो बड़ा रहे हे भाइयों अभी तो उपर के दिखा रही है फिर नीचे की भी दिखाई देगी फिर और जादा फोलो बडेगे गाड़ी
0,बड़वा है साला
0,रेप होने का असली कारड़ उनका पहनावा है
0,लगता है सार्फ दिवाली पर्व मे फटाके फोडना बैन है ! फिर बाकी वक्त फटाके फोडनसे प्रदूषण नही फैलता ? शादि ब्याह का रस्म हो या नशेडी हो या कोई अपराधी का जमानत हो खूब फटाके फोडे जाते हैं !
0,तेरि मां का भोसड़ा
0,इन रंडियों ने पूरा देश बर्बाद कर रखा है इन्हें इनके मौज आईडी को ब्लॉक करवा दिया जाए जो भी वीडियो देख रहा है प्लीज नहीं तो इन रंडियों के कारण पूरा देश और पूरी देश की लड़कियां बर्बाद हो जाएंगे
0,बिग्रल बाप का रंडी म****** बेटी
0,"तिन तलाखवाला कुत्ता ऐसेही भौकेगा इसमेंतेरा क्यॉ कसूर मॉ, बाप और एकही बिबीसे संसार चलता है सुअर..!"
