label,text
0,நல்ல மனநிலை உள்ள பெண்களுக்கு ஒரு முறை திட்டி கமன்ட் போட்டால் ஒரைக்கும் சில அற கொரா பைத்திய கார லுசுக்கு ஒறைக்காது
1,கண்டிப்பா நீ சாவே
1,உங்க நம்பர் கொடுங்க பேசலாம் 💞💞💞💞💞
0,ஒம்மால ‌நி யாங்கிட்ட‌ மாட்டன ஒம்மால உன்ன‌ அறுத்து ‌பெட்றுவ‌ ஒம்மா  குதி‌
0,அடி. மூதேவி. தொடபகட்ட. வரும்
0,அண்ணா சும்மா  டைம் பாஸ்க்கு போட்டேன் ச்சி அந்த நாத்தம் புடிச்ச பன்றியை கல்யாணம் பண்ணுவேனா🤮🤮
0,இதெல்லாம் ஒரு மூஞ்சிய டா
0,செம கட்டை நல்ல boobs
0,கருப்பா இருந்த உன் மூஞ்சிய பவுடர் போட்டு வெள்ளையா ஆக்கிட்ட
1,ஒத்த உங்க ளுக்கு கொரோன வந்து சாக மாட்டிக்கிறீங்க
1,சரியான  மொக்க  பையன்  பேசுறது  ஒண்ணும்  புரில
0,Nightyஇல் நல்ல முலை
0,அதென்ன அடி வாங்கன பொண்ணு முகத்த காட்டுறீங்க கேவலமா நடந்தூ கிட்ட பையன் முகத்த காட்டமாட்றீங்க...அவன் மூஞ்சியும் காட்டுங்க அந்த Dog ஏன் அடிச்சானு பொறம்போக்கு😠😠😠😠😠😠😠
0,முலை நல்லா குலுங்குது
0,உன் மண்டையில் இருக்கும் மயிறு
0,தம்பி நாய் கிட்ட  கொட்டையை  பத்திரம் 💣💣 😂😂 ஒரே கவ் 🤣
0,"ஏண்டா, சத்குருவை தவறாக சித்தரிக்க நீ யாரும் நியூ,நீ எச்சிலை நாய்,"
1,தினமும் உங்களுக்கு வேணும்தான்
1,மொதல்ல ஒழுங்காக டிரஸ் பண்ணு
1,உன் புடையில் ஓழ் attam........
0,அடியே முட்டாப்பபுண்டை அடுத்து dout போடதே
0,அடியே முட்டாபுண்டை அடுத்து போஸ்ட் பேடாதே
0,உன் சூத பாக்குறதுக்கு தான் வீடியோவா
1,ஆண்கள் சரியாக தான் உள்ளார்கள்.   பெண்கள் தான் அவர்களை கேட்டவராக மாற்றிகின்றனர்.
0,தேவிடி . யமுன்ட. ஒவயில. காட்டா. பூல். இல்ல. சங்கு கரன். புலதுக்கிவக்கா
0,உன் க******* என்ன மானம் ஆகிறது இல்லையா தாலி மகளே
0,ஓவரா சீன் போடாத
0,ஒன்பது போல இருக்றான்...பொட்டநாய்
0,"அழகான பய்யன் நல்லா ஒக்கலாம்""வாய்ல"
0,"ஏண்டா, நாய்களா!, உங்களுக்கு வேறு வேலை இல்லையா?,"
0,இடுப்ப ஆட்டாத  chai
0,"இவள காட்டுக்குள்ள நிர்வாணம்மா வச்சு கதற கதற ஓ""ம்"
1,புடவையில் அதுவும் மல்லி பூ தலையில் செமமமமமமமமமமம அழகாக இருக்கு உங்களுக்கு
0,தொடர்ந்து காமி அப்படி என்னதான் வச்சிருக்க
1,அம்மா கொடுத்த கிரைண்டர்...
0,தூ எதுக்கு இந்த போழப்பு
0,கோம்மல...... திறந்த வே மாட்டியாடா
0,அவளே இந்த video வ ஒருமுறைதா போட்டு இருப்பா உங்கம்மால நீ duet போட்டு அவள ஊருக்கே தெரிய வச்சுட்ட...... உன்னுடைய தங்கச்சி அம்மா யாராவது இந்த மாதிரி video போட்டோ எடுத்து duet  பண்ணுவியா
1,அண்ணா நா உங்களோட வெறித்தனம்மான fan நீங்க பண்ற காமெடி வேற level 🤣🤣தனக்குள் எவ்வளவு கவலை இருந்தாலும் அதனை மறந்து மட்றவர்களை சிரிக்க வைக்கிரிங்க உண்மையிலே நீங்க கிரேட்.... 😍😍😍😍
1,ரோம்ப உலுக்காதிக எலும்பு ஒடஞ்ஞிட பொது 😂😂😂
0,அறிவு  இல்லையா  புன்டா
1,தட்டுங்கடா கைகளை நல்லா தட்டுங்க நாளைக்கு உங்க வீட்ல பவுன் நகை போகும். அப்போவும் நீங்க give respect take respect nu சொல்லுங்க. நாங்களும் வாங்க சார் உக்காருங்க சார் னு சொல்றோம். எப்போ போலீஸ் அபிவாங்குறத பாத்து சந்தோசமா சிரிச்சீங்களோ. அப்போவே நாடு நாசம். ஒரு நாள் போலீஸ் நா என்ன னு புரியும் 👍🏻
0,டேய் பரதேசி உன் வாழ்க்கைக்கு இதெல்லாம் ரொம்ப முக்கியம் திருந்தாத பரதேசி அவனுக்கு ஒரு படத்தினுடைய சம்பளம் 60 கோடி அடுத்த மாதம் வீட்டு வாடகை கொடுப்பதற்கு பணம் உன்னிடம் உள்ளதா போய் உழைக்கிற பாருடா தம்பி உனக்கு ஏதேனும் பிரச்சனை என்றால் உன் தலைவன் உதவி செய்வாரா உன் வாழ்க்கை உன்னை பெற்றவர்கள் கையில் உள்ளது
1,ஏமா பூன துள்ளுது மா பிடிச்சி அமுக்கு
1,அவுத்து போட்டு விருச்சு வெச்சு உக்கந்த விடியோ சூப்பர்
1,நான்  வரவா டி
0,அட கண்டாராஒளி நீ இன்னும் இருக்கியா
1,ரொம்ப மொக்கையா இருக்கு
0,Nice கழுதை வாய்
1,இது  எல்லாம்  ஒரு  வீடியோ  த்து
1,நல்லாதான்  இருக்க ஆனா முழைதான் இருக்கிற இடம் தெரியல.
1,இந்த  ஆண்டியை கசமுசா பன்ன யாருக்கெல்லாம் ஆசை இருக்கு??
1,"ஆடை இல்லாமக்கூட இத பார்த்து ஆண்களுக்கு ஆசையே வராது ,மூடிட்டுப்போ நாயே!"
1,ஓஹோ வயசுக்கு வந்துட்டியா
1,இப்படி எத்தனை பேரை மாத்த போறேன்
0,எடு செருப்ப ஏஞ்சலா??
1,அது முந்திரி மாதிரியா இருக்கு நல்லா மாம்பலம் மாதிரி இருக்கு 🏀
1,உண்மையான காதல் செய்கிற பெண்கள் காதலன் உயிரோட இருக்கும் போது  அவர்களுடைய காதலை சொல்லமாட்டார்கள் அவன் இறந்த  பிறகு  தன் காதலை சொல்ல நினைப்பார்கள்
1,"கட்டுப்பாட்டை மீறின்னா, என்ன அர்த்தம்? பிரேக் போட்டும் நிக்கலயா?.. அப்ப என்ன பராமரிப்பு ம... ரு பண்றீங்க டிப்போவுல.. உடைச்சு போட்டு ஒன்பது கிலோ பேரீச்சம்பழம் வாங்கி தின்னுட்டு போக வேண்டியது தான.."
0,சனியனே உனக்கு அறிவே இல்லையா உன்ன மாதிரி ஆளுங்க நாலாதான் பொண்ணுங்கல அசிங்கம பேசுறாங்க இனி இந்த மாதிரி video போட்ட செருப்புல  அடிப்பேன்
0,பக்கா தெவிடியா மாதிரி இருக்க🖕🖕🖕🖕🖕ரெட் எவ்ளே??????????????
1,இது தலை  பத்தி சொன்னதுடா
1,செம்ம figure daily செய்யலாம்
0,வாய் ஏண்டா pani சூது மாத்ரி இருக்கு
0,உண்டு கருமம் புருஷனிடம் காமி                காகம வேண்டிய எல்லாம் சோஷியல் மீடியாவில் காமிக்கறீங்க
0,மூதேவி உன்னைய உங்க வீட்ல யாரும் கேள்வி கேட்க மாட்டாங்களா டி மூதேவி
1,எனக்கு ஆண்டி ஏன்றால் ரொம்ப ரொம்ப ரொம்ப ரொம்ப ரொம்ப ரொம்ப ரொம்ப ரொம்ப ரொம்ப ரொம்ப ரொம்ப பிடிக்கும் விருப்பம் இருத்தா எனக்கு மேசேஜ் பண்ணுங்க பேசலாம் ஜாலியா எந்த பிரச்சினை யும் வராது 100% சேப்புட்டி விருப்பம் உள்ளவர்கள் என்னுடைய இன்பாக்ஷ் மேசேஜ் பண்ணுங்க வயது ஒரு தடை இல்லை எந்த வயது என்றாலும் பரவலாக இன்பம் சோகம் எல்லாம் பகிர்ந்து பேசலாம் விருப்பம் உள்ள வர்கல் இன்பாக்ஷ் மேசேஜ் பண்ணுங்க all aundy and girl my in boy come i am vitg
0,அவனுக்கு அதுதான் டா வேலை வெளங்காத கேனப்பயலே!!!
0,Bra மட்டும் காட்டுர ஜட்டி எங்க காட்டு
1,Ipaaaa நல்லா தளதலனு வளத்து வச்சிருக்க டி
0,உங்கல.ஒக்கா.அச
1,Apduye kaila போட்டு துண்டு அகிருக்கணும்
1,என் பெரும் முச்சி உங்கலை துரத்துதா சோல்லி சத்தம் போட்டு வைக்கிறேன் 👁️💞💐🌸🥀🌴💮
1,புடவையில் அழகா இருக்கீங்க 💙💙💙
1,வயது ஆகிவிட்டது ஆண்டிக்கு
0,அது மட்டும் எதுக்கு அவுத்துட்டு ஆடு 😘
0,Aaahaaa செம்ம bodyy d நல்லா செய்யலாம்😍😘
0,வயசுக்கு வந்த புள்ளைய வெச்சி கிட்டு  அருவி  புண்டேய இல்லம் டி
0,Bra  போடும்போது ஏன் காமிக்கல😕🙄
1,அந்தப் பாட்டுக்கு ஆடினா அவா ஒரு ஐட்டம் இவ ஒரு பெரிய ஐட்டம்
0,முகத்துக்கு mask போடாம  மொலைக்கு mask போட்டு பக்குரா 🤦
1,அண்ணே எங்க வீட்டுக்கு பக்கத்துல ஒரு செவரு இருக்கு 😂😂
1,இந்த நாயெல்லாம் நாட்டுகெ பெரும் சாபகேடு. ப் பூ
1,அவங்கதான் பஸ்ட்டே சொன்னாங்கள்ள ஒழுங்கா வீடியோ போடுன்னு நீ அப்டி பண்ணி இருந்தா இவ்ளோ நீ பீல் பண்ண தேவை இல்லை ஏன் ஒழுங்கா வீடியோ போட்டா உன்னை என்ன பண்ணுது
1,Enga poida nikka (என்னடா கடை பேரையும் சொல்ல மாட்டுற ஊரையும் சொல்ல மாட்டுற )😂😂😂😂
0,லூசுப் பயலே உனக்காகத்தானே கஷ்டப்பட்டு யாருக்காக கஷ்டப்படுற
0,நல்லா ஒத்தாரு வாத்தி
0,டிக்டாக் தொலஞ்ச பின்னாடி இந்த சனியனும் போயிருச்சுனு நினைச்சோம். அது இங்கயும் ஆடுது. இதுவும் சில காலம்.
0,உன் முலை சூப்பரா தொங்குது
1,சானி அள்ளு போ.காஞ்சிறப்போகுது
1,நீங்க வீடியோ போட்டு போவீங்க சின்ன புள்ளைங்க எல்லாம் என்ன பண்ணுங்க உங்கள மாதிரி ட்ரை பண்ணுவோம் நீங்க கிராதம் பத்தாது அடுத்த வகை செய்து குடுப்பீங்க
0,செம்ம sexcy இடுப்பு
0,ஓல் போட ஆசை ய
1,இடுப்பு மடிப்பு Super 🖕🖕
1,நீ பெரிய யோக்கயம் தெரிது
1,பாத்துட்டு போறாரா இல்ல ஓ   🙄🙄🙄
0,மனசுலே ஹீரோ நெனப்பு
1,இது மாதிரியே வீடியோ பொண்ணுங்க வைக்கிற மாதிரி இருந்தா போஸ்ட் பண்ணுங்க ப்ளீஸ்
1,இரண்டு லிட்டர் பால் வேணும்
0,நீ அவ்வளவு பெரிய பு ***** i ஒன்றுமில்லை தே*****யா
0,நீ ஒரு பொட்டை💯
1,இளநீர் கூடு பெருசா இருக்கு😉😉😉
1,என் இரண்டு கை போதாது உன் மு*ய அமுக்க
1,பால் வெளயாட வரட்டுமா
1,உள்ளே இரண்டு முயல் குட்டி இருக்குதா
1,நீங்களே புருசன்கிட்ட சொல்லலைநா நாங்க எப்டி எங்க பொண்டாட்டிக்கிட்ட சொல்லுவோம்... ஒரு பொண்ண காதலிச்சு அவளுங்காக வாழ்ந்து அவ கிடைக்காம போய்ட்டா அதுக்கப்பறம் எதுக்கு வாழனும் உண்மையா லவ் பண்ற எங்கள மாதிரி பசங்க ஆசைபட்டு பாத்து பாத்து லவ் பண்ணி அந்த பொண்ணு கிடைக்கலானா இன்னொரு பொண்ணு பின்னாடி போகமாட்டோம்.... அந்த லவ் பண்ண பொண்ண நெனச்சு நெனச்சு 1ஒவ்வொரு நிமிசமும் செத்துட்டு இருப்போம்
0,அந்த ரெண்டு மொலைக்கு நடுள ஓ..... ம்
0,மாம்பழம் பெருசா இருக்கு🥭🥭
1,"பால் வெளயாட நாங்க இரண்டு பேர் வரோம்,ஆளுக்கு ஒரு பால்"
0,பிரா வெயிட் தாங்காம அறுந்துடபோவுது பாத்து
0,இந்த மொண்ண நாய் குடும்பத்துக்கு வேற வேல இல்ல போல இருக்கு.  பெத்தவனே வேடிக்க பாக்கறான் போலிருக்கு
1,ஓடுற சைக்கிள் இல்ல விழுற சைக்கில்😂😂😂
0,நான்  வந்த  நல்லா  ஓழ்  போட்டி உன்  மார்பு  நல்லா அமுக்க
1,அது ஜாவு இல்ல மாவு
0,இது எதோ பைதியம் போல டா
1,அக்கா அது உங்க பிரச்சனை என்ன அக்கா பண்றது
0,ஓ நீங்கதான் ஆம்பள ஐட்டமா என்ன கொடுமடா ச்சீ
0,ஏண்டி மூதேவி அசிங்கமான வீடியோ போட்டா திட்டுவாங்க தான்
0,பிரச்சனைக்கு காரணமே ஆம்பளைக்கு தானே எங்க பிரச்சனை ஒதுக்கினால் எப்படி
1,உங்களுக்கு வேறா வேலை இல்லையா
1,உங்களுக்கு ரொம்ப ரொம்ப ரொம்ப பெரிய மனசு
1,கேமராவ கொஞ்சம் முன்னாடி கொண்டுபோங்க எதோ ஆடுது பாக்கலாம்
0,உங்க அம்மாவ ஓக்கட்டுல இல்ல உங்க akkava ஓக்கட்டும
1,மேல ஒரு ஷால் போட்டுருக்கலாம்
1,தம்பி உங்கள் சிரிப்பு அழகா இருக்கு சூப்பர் சூப்பர் சூப்பர் தம்பி குட்டி திருநெல்வேலி சிங்கக்குட்டி உன்னோட அக்கா காரைக்கால்👌👌👌👌😍😍😍😍😘😘😘😘😘🌹🌹🌹🌹🌹🌹🌹👍🌹🌹🌹🌹🌹🌹🌹🌹🌹
1,ஆனந்தி ஆன்டி 😘😘😘😘😘😘I Love You
1,Aunty நீங்க அழகா இருக்கீங்க
0,மாம்பழம் பெருசா இருக்கு🥭
0,ஆம்பளை இல்லை பொம்பளை ஓன்னு புரியவில்லை
1,"டக்குசிக்கு டக்குசிக்கு ,     ஐடி ரிப்போர்ட்"
1,மதினி சூப்பர் செம அழகு
1,உனக்கு வேற வேலை இல்லையடா
0,சப்போஸ் அந்த மாடு பால் கறக்க வரல அப்படின்னா என்ன செய்வே இதில் கரப்பே
1,வாங்க திருச்சி மாவட்டம்
1,எங்கள் குழுவில் இனிமேல் நீங்கள் பதிவிட வேண்டாம்
1,🌼🌼💞🌹🌹💋🎉💯💯🌹💞🌼💞🎉💯யக்கோய் யக்கக்கா யாக்க புச்சா கீது யக்கா இது 💋💋🌹🌹🌼💞💞🎉🎉💯💯🎉💞🌼🌹💋💋🌹🌹🌼🌼💞💞🎉💯💯🌹💋💋💋💋💋💋
0,மூஞ்சி மேக்கப் அசிங்கமாக இருக்கு ஓரம் போ ஒத்து போய்டுவாங்க
0,உங்க Boob தான் அழகு🥭🥭
0,பேரு போடுங்கள் புண்டைகளா
1,சார் கேட்பதற்கு மிகவும் நன்றாக இருக்கிறது ஆனால் அந்த விக்ரகம் ஒரு சில நாட்கள் மட்டுமே உளிகளால் அடிவாங்கி வலிகளை தாங்கும் பிறகு அது கோவின் கருவறையில் நிம்மதியாக செட்லாகிவிடும் ஆனால் அந்தபடிகளோ பல நூறு ஆண்டுகளாக பலகோடி பேரின் மிதிகளை தாங்கி அந்த விக்ரகத்தை பார்க்க முக்கிய காரணமாக இருக்கும் படிகளை தான் மக்கள் முதலில் தொட்டு வாங்குகின்றனர் பிறகுதான் உள்ளே சென்று விக்ரகத்தை வணங்குகிறார்கள்
0,மழை அழக இல்லை உங்க மூலை அழகு செம பார்க்கு போதே மூடு அவது
0,இப்பவே போய் கை மூட்டி அடிக்க போறேன்
1,உடன்கட்டை ஏறும் வழக்கம் என்றோ ஒழிந்தாகிவிட்டது. அவரின் ஆன்மாவே இப்போது தான் நிம்மதி அமைந்திருக்கும் .  ஒவ்வொருவரின் வாழ்வும் ஏற்கனவே நிர்ணயிக்கப்பட்டது. அவரவர் சூழ்நிலையில் வாழும் போது தான் அவரவர் வேதனைகள் புரியும்.  இவ்வுலகில் எவ்வளவோ நல்லவர்கள் ஏதாவது ஒரு சூழ்நிலையில் கெட்டவராய் தெரிவதுண்டு. கவலைப்படாதே சகோதரி.
0,உன்னல்லாம் டிக்கெட் போட சொல்லி யாரு கேட்டா மூதேவி
0,பூனை பால் குடிக்க பாக்கு 🐈 கொஞ்சம் திறந்து காட்டு
0,இடுப்பு மடிப்பு பிசைந்து வைத்த மைதா மாவு😘😘
1,இந்த சேலை நீங்க செம்ம சூப்பர் சூப்பர்
1,சும்மா கும்முனு இருக்கிங்க 😘😘
0,கிட்ட இருந்து வா வா ஓக்கலாம் கெழுட்டு மூதேவி
0,கட்டில போட்டு உன்ன குத்தனும்🖕🖕
